machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
cezanne;512;32;32;26;asandPile;omp_task;default;100;static;cores;;none;161825
cezanne;512;64;64;26;asandPile;seq;default;100;static;cores;;none;144038
cezanne;512;64;64;26;asandPile;tiled;default;100;static;cores;;none;142543
cezanne;512;64;64;26;asandPile;omp_tiled;default;100;static;cores;;none;66300
cezanne;512;64;64;26;asandPile;omp_task;default;100;static;cores;;none;103820
cezanne;512;8;8;30;asandPile;seq;default;100;static;cores;;none;143460
cezanne;512;8;8;30;asandPile;tiled;default;100;static;cores;;none;150169
cezanne;512;8;8;30;asandPile;omp_tiled;default;100;static;cores;;none;34600
cezanne;512;8;8;30;asandPile;omp_task;default;100;static;cores;;none;1320378
cezanne;512;16;16;30;asandPile;seq;default;100;static;cores;;none;150277
cezanne;512;16;16;30;asandPile;tiled;default;100;static;cores;;none;144334
cezanne;512;16;16;30;asandPile;omp_tiled;default;100;static;cores;;none;32937
cezanne;512;16;16;30;asandPile;omp_task;default;100;static;cores;;none;425731
cezanne;512;32;32;30;asandPile;seq;default;100;static;cores;;none;143722
cezanne;512;32;32;30;asandPile;tiled;default;100;static;cores;;none;142931
cezanne;512;32;32;30;asandPile;omp_tiled;default;100;static;cores;;none;43019
cezanne;512;32;32;30;asandPile;omp_task;default;100;static;cores;;none;188459
cezanne;512;64;64;30;asandPile;seq;default;100;static;cores;;none;142425
cezanne;512;64;64;30;asandPile;tiled;default;100;static;cores;;none;144674
cezanne;512;64;64;30;asandPile;omp_tiled;default;100;static;cores;;none;68586
cezanne;512;64;64;30;asandPile;omp_task;default;100;static;cores;;none;111207
cezanne;512;8;8;34;asandPile;seq;default;100;static;cores;;none;141592
cezanne;512;8;8;34;asandPile;tiled;default;100;static;cores;;none;149708
cezanne;512;8;8;34;asandPile;omp_tiled;default;100;static;cores;;none;27553
cezanne;512;8;8;34;asandPile;omp_task;default;100;static;cores;;none;1390748
cezanne;512;16;16;34;asandPile;seq;default;100;static;cores;;none;143538
cezanne;512;16;16;34;asandPile;tiled;default;100;static;cores;;none;145765
cezanne;512;16;16;34;asandPile;omp_tiled;default;100;static;cores;;none;39043
cezanne;512;16;16;34;asandPile;omp_task;default;100;static;cores;;none;441373
cezanne;512;32;32;34;asandPile;seq;default;100;static;cores;;none;142910
cezanne;512;32;32;34;asandPile;tiled;default;100;static;cores;;none;144651
cezanne;512;32;32;34;asandPile;omp_tiled;default;100;static;cores;;none;43989
cezanne;512;32;32;34;asandPile;omp_task;default;100;static;cores;;none;199314
cezanne;512;64;64;34;asandPile;seq;default;100;static;cores;;none;141558
cezanne;512;64;64;34;asandPile;tiled;default;100;static;cores;;none;144966
cezanne;512;64;64;34;asandPile;omp_tiled;default;100;static;cores;;none;68394
cezanne;512;64;64;34;asandPile;omp_task;default;100;static;cores;;none;108648
cezanne;512;8;8;38;asandPile;seq;default;100;static;cores;;none;143524
cezanne;512;8;8;38;asandPile;tiled;default;100;static;cores;;none;150447
cezanne;512;8;8;38;asandPile;omp_tiled;default;100;static;cores;;none;27938
cezanne;512;8;8;38;asandPile;omp_task;default;100;static;cores;;none;1463542
cezanne;512;16;16;38;asandPile;seq;default;100;static;cores;;none;143201
cezanne;512;16;16;38;asandPile;tiled;default;100;static;cores;;none;146920
cezanne;512;16;16;38;asandPile;omp_tiled;default;100;static;cores;;none;34418
cezanne;512;16;16;38;asandPile;omp_task;default;100;static;cores;;none;486677
cezanne;512;32;32;38;asandPile;seq;default;100;static;cores;;none;144197
cezanne;512;32;32;38;asandPile;tiled;default;100;static;cores;;none;142756
cezanne;512;32;32;38;asandPile;omp_tiled;default;100;static;cores;;none;49096
cezanne;512;32;32;38;asandPile;omp_task;default;100;static;cores;;none;224984
cezanne;512;64;64;38;asandPile;seq;default;100;static;cores;;none;143096
cezanne;512;64;64;38;asandPile;tiled;default;100;static;cores;;none;143590
cezanne;512;64;64;38;asandPile;omp_tiled;default;100;static;cores;;none;68911
cezanne;512;64;64;38;asandPile;omp_task;default;100;static;cores;;none;112606
cezanne;512;8;8;42;asandPile;seq;default;100;static;cores;;none;143004
cezanne;512;8;8;42;asandPile;tiled;default;100;static;cores;;none;150030
cezanne;512;8;8;42;asandPile;omp_tiled;default;100;static;cores;;none;31368
cezanne;512;8;8;42;asandPile;omp_task;default;100;static;cores;;none;1583659
cezanne;512;16;16;42;asandPile;seq;default;100;static;cores;;none;149843
cezanne;512;16;16;42;asandPile;tiled;default;100;static;cores;;none;146746
cezanne;512;16;16;42;asandPile;omp_tiled;default;100;static;cores;;none;34129
cezanne;512;16;16;42;asandPile;omp_task;default;100;static;cores;;none;551071
cezanne;512;32;32;42;asandPile;seq;default;100;static;cores;;none;142455
cezanne;512;32;32;42;asandPile;tiled;default;100;static;cores;;none;143942
cezanne;512;32;32;42;asandPile;omp_tiled;default;100;static;cores;;none;45364
cezanne;512;32;32;42;asandPile;omp_task;default;100;static;cores;;none;249645
cezanne;512;64;64;42;asandPile;seq;default;100;static;cores;;none;142100
cezanne;512;64;64;42;asandPile;tiled;default;100;static;cores;;none;143646
cezanne;512;64;64;42;asandPile;omp_tiled;default;100;static;cores;;none;68323
cezanne;512;64;64;42;asandPile;omp_task;default;100;static;cores;;none;116118
cezanne;512;8;8;46;asandPile;seq;default;100;static;cores;;none;142528
cezanne;512;8;8;46;asandPile;tiled;default;100;static;cores;;none;147600
cezanne;512;8;8;46;asandPile;omp_tiled;default;100;static;cores;;none;29954
cezanne;512;8;8;46;asandPile;omp_task;default;100;static;cores;;none;1801087
cezanne;512;16;16;46;asandPile;seq;default;100;static;cores;;none;152497
