machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
cezanne;512;8;8;47;ssandPile;omp_tiled;default;100;static;cores;;none;27821
cezanne;512;8;8;47;ssandPile;omp_lazy;default;100;static;cores;;none;27546
cezanne;512;16;16;47;ssandPile;omp_tiled;default;100;static;cores;;none;28242
cezanne;512;16;16;47;ssandPile;omp_lazy;default;100;static;cores;;none;28545
cezanne;512;32;32;47;ssandPile;omp_tiled;default;100;static;cores;;none;28505
cezanne;512;32;32;47;ssandPile;omp_lazy;default;100;static;cores;;none;27894
cezanne;512;64;64;47;ssandPile;omp_tiled;default;100;static;cores;;none;30755
cezanne;512;64;64;47;ssandPile;omp_lazy;default;100;static;cores;;none;30197
cezanne;512;8;8;48;ssandPile;omp_tiled;default;100;static;cores;;none;32108
cezanne;512;8;8;48;ssandPile;omp_lazy;default;100;static;cores;;none;27237
cezanne;512;16;16;48;ssandPile;omp_tiled;default;100;static;cores;;none;35136
cezanne;512;16;16;48;ssandPile;omp_lazy;default;100;static;cores;;none;31091
cezanne;512;32;32;48;ssandPile;omp_tiled;default;100;static;cores;;none;35121
cezanne;512;32;32;48;ssandPile;omp_lazy;default;100;static;cores;;none;35266
cezanne;512;64;64;48;ssandPile;omp_tiled;default;100;static;cores;;none;40381
cezanne;512;64;64;48;ssandPile;omp_lazy;default;100;static;cores;;none;60496
cezanne;512;8;8;1;ssandPile;omp_tiled;default;100;static,1;cores;;none;268131
cezanne;512;8;8;1;ssandPile;omp_lazy;default;100;static,1;cores;;none;273400
cezanne;512;16;16;1;ssandPile;omp_tiled;default;100;static,1;cores;;none;263513
cezanne;512;16;16;1;ssandPile;omp_lazy;default;100;static,1;cores;;none;265638
cezanne;512;32;32;1;ssandPile;omp_tiled;default;100;static,1;cores;;none;260324
cezanne;512;32;32;1;ssandPile;omp_lazy;default;100;static,1;cores;;none;261244
cezanne;512;64;64;1;ssandPile;omp_tiled;default;100;static,1;cores;;none;266561
cezanne;512;64;64;1;ssandPile;omp_lazy;default;100;static,1;cores;;none;275959
cezanne;512;8;8;2;ssandPile;omp_tiled;default;100;static,1;cores;;none;160915
cezanne;512;8;8;2;ssandPile;omp_lazy;default;100;static,1;cores;;none;161466
cezanne;512;16;16;2;ssandPile;omp_tiled;default;100;static,1;cores;;none;150324
cezanne;512;16;16;2;ssandPile;omp_lazy;default;100;static,1;cores;;none;152737
cezanne;512;32;32;2;ssandPile;omp_tiled;default;100;static,1;cores;;none;148556
cezanne;512;32;32;2;ssandPile;omp_lazy;default;100;static,1;cores;;none;146856
cezanne;512;64;64;2;ssandPile;omp_tiled;default;100;static,1;cores;;none;147714
cezanne;512;64;64;2;ssandPile;omp_lazy;default;100;static,1;cores;;none;152223
cezanne;512;8;8;6;ssandPile;omp_tiled;default;100;static,1;cores;;none;69363
cezanne;512;8;8;6;ssandPile;omp_lazy;default;100;static,1;cores;;none;69766
cezanne;512;16;16;6;ssandPile;omp_tiled;default;100;static,1;cores;;none;62969
cezanne;512;16;16;6;ssandPile;omp_lazy;default;100;static,1;cores;;none;64074
cezanne;512;32;32;6;ssandPile;omp_tiled;default;100;static,1;cores;;none;61185
cezanne;512;32;32;6;ssandPile;omp_lazy;default;100;static,1;cores;;none;61825
cezanne;512;64;64;6;ssandPile;omp_tiled;default;100;static,1;cores;;none;61904
cezanne;512;64;64;6;ssandPile;omp_lazy;default;100;static,1;cores;;none;61519
cezanne;512;8;8;10;ssandPile;omp_tiled;default;100;static,1;cores;;none;49637
cezanne;512;8;8;10;ssandPile;omp_lazy;default;100;static,1;cores;;none;51800
cezanne;512;16;16;10;ssandPile;omp_tiled;default;100;static,1;cores;;none;43645
cezanne;512;16;16;10;ssandPile;omp_lazy;default;100;static,1;cores;;none;47865
cezanne;512;32;32;10;ssandPile;omp_tiled;default;100;static,1;cores;;none;42132
cezanne;512;32;32;10;ssandPile;omp_lazy;default;100;static,1;cores;;none;41043
cezanne;512;64;64;10;ssandPile;omp_tiled;default;100;static,1;cores;;none;42636
cezanne;512;64;64;10;ssandPile;omp_lazy;default;100;static,1;cores;;none;43936
cezanne;512;8;8;14;ssandPile;omp_tiled;default;100;static,1;cores;;none;62740
cezanne;512;8;8;14;ssandPile;omp_lazy;default;100;static,1;cores;;none;57752
cezanne;512;16;16;14;ssandPile;omp_tiled;default;100;static,1;cores;;none;55420
cezanne;512;16;16;14;ssandPile;omp_lazy;default;100;static,1;cores;;none;53594
cezanne;512;32;32;14;ssandPile;omp_tiled;default;100;static,1;cores;;none;49434
cezanne;512;32;32;14;ssandPile;omp_lazy;default;100;static,1;cores;;none;46430
cezanne;512;64;64;14;ssandPile;omp_tiled;default;100;static,1;cores;;none;50334
cezanne;512;64;64;14;ssandPile;omp_lazy;default;100;static,1;cores;;none;39415
cezanne;512;8;8;18;ssandPile;omp_tiled;default;100;static,1;cores;;none;56504
cezanne;512;8;8;18;ssandPile;omp_lazy;default;100;static,1;cores;;none;53629
cezanne;512;16;16;18;ssandPile;omp_tiled;default;100;static,1;cores;;none;45565
cezanne;512;16;16;18;ssandPile;omp_lazy;default;100;static,1;cores;;none;51667
cezanne;512;32;32;18;ssandPile;omp_tiled;default;100;static,1;cores;;none;44529
cezanne;512;32;32;18;ssandPile;omp_lazy;default;100;static,1;cores;;none;42717
cezanne;512;64;64;18;ssandPile;omp_tiled;default;100;static,1;cores;;none;41384
cezanne;512;64;64;18;ssandPile;omp_lazy;default;100;static,1;cores;;none;44453
cezanne;512;8;8;22;ssandPile;omp_tiled;default;100;static,1;cores;;none;52608
cezanne;512;8;8;22;ssandPile;omp_lazy;default;100;static,1;cores;;none;50497
cezanne;512;16;16;22;ssandPile;omp_tiled;default;100;static,1;cores;;none;44396
cezanne;512;16;16;22;ssandPile;omp_lazy;default;100;static,1;cores;;none;41961
cezanne;512;32;32;22;ssandPile;omp_tiled;default;100;static,1;cores;;none;36870
cezanne;512;32;32;22;ssandPile;omp_lazy;default;100;static,1;cores;;none;40181
cezanne;512;64;64;22;ssandPile;omp_tiled;default;100;static,1;cores;;none;32543
cezanne;512;64;64;22;ssandPile;omp_lazy;default;100;static,1;cores;;none;37855
cezanne;512;8;8;26;ssandPile;omp_tiled;default;100;static,1;cores;;none;53206
cezanne;512;8;8;26;ssandPile;omp_lazy;default;100;static,1;cores;;none;50216
cezanne;512;16;16;26;ssandPile;omp_tiled;default;100;static,1;cores;;none;46459
cezanne;512;16;16;26;ssandPile;omp_lazy;default;100;static,1;cores;;none;44761
cezanne;512;32;32;26;ssandPile;omp_tiled;default;100;static,1;cores;;none;38437
cezanne;512;32;32;26;ssandPile;omp_lazy;default;100;static,1;cores;;none;37520
cezanne;512;64;64;26;ssandPile;omp_tiled;default;100;static,1;cores;;none;36619
cezanne;512;64;64;26;ssandPile;omp_lazy;default;100;static,1;cores;;none;37957
cezanne;512;8;8;30;ssandPile;omp_tiled;default;100;static,1;cores;;none;49536
cezanne;512;8;8;30;ssandPile;omp_lazy;default;100;static,1;cores;;none;47635
cezanne;512;16;16;30;ssandPile;omp_tiled;default;100;static,1;cores;;none;42418
cezanne;512;16;16;30;ssandPile;omp_lazy;default;100;static,1;cores;;none;43337
cezanne;512;32;32;30;ssandPile;omp_tiled;default;100;static,1;cores;;none;38142
cezanne;512;32;32;30;ssandPile;omp_lazy;default;100;static,1;cores;;none;39820
cezanne;512;64;64;30;ssandPile;omp_tiled;default;100;static,1;cores;;none;38419
cezanne;512;64;64;30;ssandPile;omp_lazy;default;100;static,1;cores;;none;38935
cezanne;512;8;8;34;ssandPile;omp_tiled;default;100;static,1;cores;;none;48890
cezanne;512;8;8;34;ssandPile;omp_lazy;default;100;static,1;cores;;none;48895
cezanne;512;16;16;34;ssandPile;omp_tiled;default;100;static,1;cores;;none;37026
cezanne;512;16;16;34;ssandPile;omp_lazy;default;100;static,1;cores;;none;38110
cezanne;512;32;32;34;ssandPile;omp_tiled;default;100;static,1;cores;;none;32770
cezanne;512;32;32;34;ssandPile;omp_lazy;default;100;static,1;cores;;none;34370
cezanne;512;64;64;34;ssandPile;omp_tiled;default;100;static,1;cores;;none;34181
cezanne;512;64;64;34;ssandPile;omp_lazy;default;100;static,1;cores;;none;34833
cezanne;512;8;8;38;ssandPile;omp_tiled;default;100;static,1;cores;;none;55661
cezanne;512;8;8;38;ssandPile;omp_lazy;default;100;static,1;cores;;none;52741
cezanne;512;16;16;38;ssandPile;omp_tiled;default;100;static,1;cores;;none;39820
cezanne;512;16;16;38;ssandPile;omp_lazy;default;100;static,1;cores;;none;103334
cezanne;512;32;32;38;ssandPile;omp_tiled;default;100;static,1;cores;;none;35458
cezanne;512;32;32;38;ssandPile;omp_lazy;default;100;static,1;cores;;none;35409
cezanne;512;64;64;38;ssandPile;omp_tiled;default;100;static,1;cores;;none;33288
cezanne;512;64;64;38;ssandPile;omp_lazy;default;100;static,1;cores;;none;35350
cezanne;512;8;8;42;ssandPile;omp_tiled;default;100;static,1;cores;;none;53761
cezanne;512;8;8;42;ssandPile;omp_lazy;default;100;static,1;cores;;none;55047
