machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
cezanne;512;16;16;2;asandPile;tiled;default;100;static,1;cores;;none;147991
cezanne;512;16;16;2;asandPile;lazy;default;100;static,1;cores;;none;145424
cezanne;512;32;32;2;asandPile;tiled;default;100;static,1;cores;;none;144838
cezanne;512;32;32;2;asandPile;lazy;default;100;static,1;cores;;none;144270
cezanne;512;64;64;2;asandPile;tiled;default;100;static,1;cores;;none;141922
cezanne;512;64;64;2;asandPile;lazy;default;100;static,1;cores;;none;143731
cezanne;512;8;8;6;asandPile;tiled;default;100;static,1;cores;;none;149085
cezanne;512;8;8;6;asandPile;lazy;default;100;static,1;cores;;none;152663
cezanne;512;16;16;6;asandPile;tiled;default;100;static,1;cores;;none;150956
cezanne;512;16;16;6;asandPile;lazy;default;100;static,1;cores;;none;147769
cezanne;512;32;32;6;asandPile;tiled;default;100;static,1;cores;;none;142429
cezanne;512;32;32;6;asandPile;lazy;default;100;static,1;cores;;none;143730
cezanne;512;64;64;6;asandPile;tiled;default;100;static,1;cores;;none;145295
cezanne;512;64;64;6;asandPile;lazy;default;100;static,1;cores;;none;144612
cezanne;512;8;8;10;asandPile;tiled;default;100;static,1;cores;;none;145604
cezanne;512;8;8;10;asandPile;lazy;default;100;static,1;cores;;none;153384
cezanne;512;16;16;10;asandPile;tiled;default;100;static,1;cores;;none;149463
cezanne;512;16;16;10;asandPile;lazy;default;100;static,1;cores;;none;145667
cezanne;512;32;32;10;asandPile;tiled;default;100;static,1;cores;;none;145279
cezanne;512;32;32;10;asandPile;lazy;default;100;static,1;cores;;none;144134
cezanne;512;64;64;10;asandPile;tiled;default;100;static,1;cores;;none;144725
cezanne;512;64;64;10;asandPile;lazy;default;100;static,1;cores;;none;141935
cezanne;512;8;8;14;asandPile;tiled;default;100;static,1;cores;;none;146653
cezanne;512;8;8;14;asandPile;lazy;default;100;static,1;cores;;none;152848
cezanne;512;16;16;14;asandPile;tiled;default;100;static,1;cores;;none;146547
cezanne;512;16;16;14;asandPile;lazy;default;100;static,1;cores;;none;148000
cezanne;512;32;32;14;asandPile;tiled;default;100;static,1;cores;;none;142786
cezanne;512;32;32;14;asandPile;lazy;default;100;static,1;cores;;none;142957
cezanne;512;64;64;14;asandPile;tiled;default;100;static,1;cores;;none;143744
cezanne;512;64;64;14;asandPile;lazy;default;100;static,1;cores;;none;143587
cezanne;512;8;8;18;asandPile;tiled;default;100;static,1;cores;;none;157435
cezanne;512;8;8;18;asandPile;lazy;default;100;static,1;cores;;none;155641
