machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
kira;512;32;32;47;asandPile;omp_tiled;default;100;dynamic;cores;;none;188544
kira;512;64;64;47;asandPile;omp_tiled;default;100;dynamic;cores;;none;236386
kira;512;32;32;47;asandPile;omp_task;default;100;dynamic;cores;;none;169763
kira;512;64;64;47;asandPile;omp_task;default;100;dynamic;cores;;none;181590
kira;512;32;32;47;asandPile;lazy;default;100;dynamic;cores;;none;144442
kira;512;64;64;47;asandPile;lazy;default;100;dynamic;cores;;none;148197
kira;512;32;32;47;asandPile;omp_lazy;default;100;dynamic;cores;;none;309743
kira;512;64;64;47;asandPile;omp_lazy;default;100;dynamic;cores;;none;391589
kira;512;32;32;48;asandPile;seq;default;100;dynamic;cores;;none;145157
kira;512;64;64;48;asandPile;seq;default;100;dynamic;cores;;none;142076
kira;512;32;32;48;asandPile;tiled;default;100;dynamic;cores;;none;147014
kira;512;64;64;48;asandPile;tiled;default;100;dynamic;cores;;none;142558
kira;512;32;32;48;asandPile;omp_tiled;default;100;dynamic;cores;;none;185337
kira;512;64;64;48;asandPile;omp_tiled;default;100;dynamic;cores;;none;244367
kira;512;32;32;48;asandPile;omp_task;default;100;dynamic;cores;;none;171964
kira;512;64;64;48;asandPile;omp_task;default;100;dynamic;cores;;none;187820
kira;512;32;32;48;asandPile;lazy;default;100;dynamic;cores;;none;146829
kira;512;64;64;48;asandPile;lazy;default;100;dynamic;cores;;none;141935
kira;512;32;32;48;asandPile;omp_lazy;default;100;dynamic;cores;;none;355825
kira;512;64;64;48;asandPile;omp_lazy;default;100;dynamic;cores;;none;371535
kira;512;32;32;1;asandPile;seq;default;100;dynamic;cores;;none;144737
kira;512;64;64;1;asandPile;seq;default;100;dynamic;cores;;none;148614
kira;512;32;32;1;asandPile;tiled;default;100;dynamic;cores;;none;165800
kira;512;64;64;1;asandPile;tiled;default;100;dynamic;cores;;none;142847
kira;512;32;32;1;asandPile;omp_tiled;default;100;dynamic;cores;;none;145193
kira;512;64;64;1;asandPile;omp_tiled;default;100;dynamic;cores;;none;142110
kira;512;32;32;1;asandPile;omp_task;default;100;dynamic;cores;;none;150699
kira;512;64;64;1;asandPile;omp_task;default;100;dynamic;cores;;none;143760
kira;512;32;32;1;asandPile;lazy;default;100;dynamic;cores;;none;145083
kira;512;64;64;1;asandPile;lazy;default;100;dynamic;cores;;none;148934
kira;512;32;32;1;asandPile;omp_lazy;default;100;dynamic;cores;;none;147459
kira;512;64;64;1;asandPile;omp_lazy;default;100;dynamic;cores;;none;156736
kira;512;32;32;2;asandPile;seq;default;100;dynamic;cores;;none;144118
kira;512;64;64;2;asandPile;seq;default;100;dynamic;cores;;none;142650
kira;512;32;32;2;asandPile;tiled;default;100;dynamic;cores;;none;145235
kira;512;64;64;2;asandPile;tiled;default;100;dynamic;cores;;none;144440
kira;512;32;32;2;asandPile;omp_tiled;default;100;dynamic;cores;;none;85023
kira;512;64;64;2;asandPile;omp_tiled;default;100;dynamic;cores;;none;89836
kira;512;32;32;2;asandPile;omp_task;default;100;dynamic;cores;;none;106115
kira;512;64;64;2;asandPile;omp_task;default;100;dynamic;cores;;none;102618
