machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
kira;512;8;8;46;ssandPile;seq;default;100;dynamic;cores;;none;265621
kira;512;16;16;46;ssandPile;seq;default;100;dynamic;cores;;none;259086
kira;512;8;8;46;ssandPile;omp;default;100;dynamic;cores;;none;70650
kira;512;16;16;46;ssandPile;omp;default;100;dynamic;cores;;none;68648
kira;512;8;8;46;ssandPile;tiled;default;100;dynamic;cores;;none;274013
kira;512;16;16;46;ssandPile;tiled;default;100;dynamic;cores;;none;272551
kira;512;8;8;46;ssandPile;omp_tiled;default;100;dynamic;cores;;none;68012
kira;512;16;16;46;ssandPile;omp_tiled;default;100;dynamic;cores;;none;66087
kira;512;8;8;46;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2178439
kira;512;16;16;46;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;674712
kira;512;8;8;46;ssandPile;lazy;default;2;dynamic;cores;;none;3577
kira;512;16;16;46;ssandPile;lazy;default;2;dynamic;cores;;none;5152
kira;512;8;8;46;ssandPile;omp_lazy;default;2;dynamic;cores;;none;9141
kira;512;16;16;46;ssandPile;omp_lazy;default;2;dynamic;cores;;none;9220
kira;512;8;8;47;ssandPile;seq;default;100;dynamic;cores;;none;265895
kira;512;16;16;47;ssandPile;seq;default;100;dynamic;cores;;none;261107
kira;512;8;8;47;ssandPile;omp;default;100;dynamic;cores;;none;68970
kira;512;16;16;47;ssandPile;omp;default;100;dynamic;cores;;none;68528
kira;512;8;8;47;ssandPile;tiled;default;100;dynamic;cores;;none;270716
kira;512;16;16;47;ssandPile;tiled;default;100;dynamic;cores;;none;264672
kira;512;8;8;47;ssandPile;omp_tiled;default;100;dynamic;cores;;none;68399
kira;512;16;16;47;ssandPile;omp_tiled;default;100;dynamic;cores;;none;83442
kira;512;8;8;47;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2145809
kira;512;16;16;47;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;649260
kira;512;8;8;47;ssandPile;lazy;default;2;dynamic;cores;;none;5798
kira;512;16;16;47;ssandPile;lazy;default;100;dynamic;cores;;none;50694
kira;512;8;8;47;ssandPile;omp_lazy;default;2;dynamic;cores;;none;10787
kira;512;16;16;47;ssandPile;omp_lazy;default;2;dynamic;cores;;none;9675
kira;512;8;8;48;ssandPile;seq;default;100;dynamic;cores;;none;261145
kira;512;16;16;48;ssandPile;seq;default;100;dynamic;cores;;none;261179
kira;512;8;8;48;ssandPile;omp;default;100;dynamic;cores;;none;84196
kira;512;16;16;48;ssandPile;omp;default;100;dynamic;cores;;none;70819
kira;512;8;8;48;ssandPile;tiled;default;100;dynamic;cores;;none;267286
kira;512;16;16;48;ssandPile;tiled;default;100;dynamic;cores;;none;264907
kira;512;8;8;48;ssandPile;omp_tiled;default;100;dynamic;cores;;none;68373
kira;512;16;16;48;ssandPile;omp_tiled;default;100;dynamic;cores;;none;57071
kira;512;8;8;48;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2152237
kira;512;16;16;48;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;639261
kira;512;8;8;48;ssandPile;lazy;default;2;dynamic;cores;;none;4464
kira;512;16;16;48;ssandPile;lazy;default;100;dynamic;cores;;none;50372
kira;512;8;8;48;ssandPile;omp_lazy;default;2;dynamic;cores;;none;11615
kira;512;16;16;48;ssandPile;omp_lazy;default;100;dynamic;cores;;none;49687
kira;512;8;8;1;ssandPile;seq;default;100;dynamic;cores;;none;263337
kira;512;16;16;1;ssandPile;seq;default;100;dynamic;cores;;none;262698
kira;512;8;8;1;ssandPile;omp;default;100;dynamic;cores;;none;488438
kira;512;16;16;1;ssandPile;omp;default;100;dynamic;cores;;none;483815
kira;512;8;8;1;ssandPile;tiled;default;100;dynamic;cores;;none;269054
kira;512;16;16;1;ssandPile;tiled;default;100;dynamic;cores;;none;266874
kira;512;8;8;1;ssandPile;omp_tiled;default;100;dynamic;cores;;none;281995
kira;512;16;16;1;ssandPile;omp_tiled;default;100;dynamic;cores;;none;267084
kira;512;8;8;1;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;275728
kira;512;16;16;1;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;266572
kira;512;8;8;1;ssandPile;lazy;default;2;dynamic;cores;;none;4090
kira;512;16;16;1;ssandPile;lazy;default;100;dynamic;cores;;none;50161
kira;512;8;8;1;ssandPile;omp_lazy;default;2;dynamic;cores;;none;3587
kira;512;16;16;1;ssandPile;omp_lazy;default;5;dynamic;cores;;none;3389
kira;512;8;8;2;ssandPile;seq;default;100;dynamic;cores;;none;264019
kira;512;16;16;2;ssandPile;seq;default;100;dynamic;cores;;none;259226
kira;512;8;8;2;ssandPile;omp;default;100;dynamic;cores;;none;269988
kira;512;16;16;2;ssandPile;omp;default;100;dynamic;cores;;none;258114
kira;512;8;8;2;ssandPile;tiled;default;100;dynamic;cores;;none;266225
kira;512;16;16;2;ssandPile;tiled;default;100;dynamic;cores;;none;263869
kira;512;8;8;2;ssandPile;omp_tiled;default;100;dynamic;cores;;none;187658
kira;512;16;16;2;ssandPile;omp_tiled;default;100;dynamic;cores;;none;152668
kira;512;8;8;2;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;268141
kira;512;16;16;2;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;165450
kira;512;8;8;2;ssandPile;lazy;default;2;dynamic;cores;;none;5393
kira;512;16;16;2;ssandPile;lazy;default;2;dynamic;cores;;none;3647
kira;512;8;8;2;ssandPile;omp_lazy;default;2;dynamic;cores;;none;4251
kira;512;16;16;2;ssandPile;omp_lazy;default;100;dynamic;cores;;none;42942
kira;512;8;8;6;ssandPile;seq;default;100;dynamic;cores;;none;260472
kira;512;16;16;6;ssandPile;seq;default;100;dynamic;cores;;none;259122
kira;512;8;8;6;ssandPile;omp;default;100;dynamic;cores;;none;95030
kira;512;16;16;6;ssandPile;omp;default;100;dynamic;cores;;none;97298
kira;512;8;8;6;ssandPile;tiled;default;100;dynamic;cores;;none;267877
kira;512;16;16;6;ssandPile;tiled;default;100;dynamic;cores;;none;267419
kira;512;8;8;6;ssandPile;omp_tiled;default;100;dynamic;cores;;none;79270
kira;512;16;16;6;ssandPile;omp_tiled;default;100;dynamic;cores;;none;62655
kira;512;8;8;6;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;839452
kira;512;16;16;6;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;183367
kira;512;8;8;6;ssandPile;lazy;default;2;dynamic;cores;;none;3929
kira;512;16;16;6;ssandPile;lazy;default;100;dynamic;cores;;none;51623
kira;512;8;8;6;ssandPile;omp_lazy;default;2;dynamic;cores;;none;3824
kira;512;16;16;6;ssandPile;omp_lazy;default;100;dynamic;cores;;none;27028
kira;512;8;8;10;ssandPile;seq;default;100;dynamic;cores;;none;263109
kira;512;16;16;10;ssandPile;seq;default;100;dynamic;cores;;none;261352
kira;512;8;8;10;ssandPile;omp;default;100;dynamic;cores;;none;65849
kira;512;16;16;10;ssandPile;omp;default;100;dynamic;cores;;none;64181
kira;512;8;8;10;ssandPile;tiled;default;100;dynamic;cores;;none;270541
kira;512;16;16;10;ssandPile;tiled;default;100;dynamic;cores;;none;263978
kira;512;8;8;10;ssandPile;omp_tiled;default;100;dynamic;cores;;none;66073
kira;512;16;16;10;ssandPile;omp_tiled;default;100;dynamic;cores;;none;46256
kira;512;8;8;10;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;1416739
kira;512;16;16;10;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;345955
kira;512;8;8;10;ssandPile;lazy;default;2;dynamic;cores;;none;4252
kira;512;16;16;10;ssandPile;lazy;default;2;dynamic;cores;;none;4439
