machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
uhura;512;64;128;1;ssandPile;ocl;default;69191;;cores;;none;316550
uhura;512;128;128;1;ssandPile;ocl;default;69191;;cores;;none;316296
uhura;512;256;128;1;ssandPile;ocl;default;69191;;cores;;none;316283
uhura;512;512;128;1;ssandPile;ocl;default;69191;;cores;;none;316453
uhura;512;1;256;1;ssandPile;ocl;default;69191;;cores;;none;316598
uhura;512;2;256;1;ssandPile;ocl;default;69191;;cores;;none;316145
uhura;512;4;256;1;ssandPile;ocl;default;69191;;cores;;none;316155
uhura;512;8;256;1;ssandPile;ocl;default;69191;;cores;;none;316419
uhura;512;16;256;1;ssandPile;ocl;default;69191;;cores;;none;316144
uhura;512;32;256;1;ssandPile;ocl;default;69191;;cores;;none;315699
uhura;512;64;256;1;ssandPile;ocl;default;69191;;cores;;none;316383
uhura;512;128;256;1;ssandPile;ocl;default;69191;;cores;;none;316465
uhura;512;256;256;1;ssandPile;ocl;default;69191;;cores;;none;316420
uhura;512;512;256;1;ssandPile;ocl;default;69191;;cores;;none;316370
uhura;512;1;512;1;ssandPile;ocl;default;69191;;cores;;none;316185
uhura;512;2;512;1;ssandPile;ocl;default;69191;;cores;;none;316225
uhura;512;4;512;1;ssandPile;ocl;default;69191;;cores;;none;316369
uhura;512;8;512;1;ssandPile;ocl;default;69191;;cores;;none;316228
uhura;512;16;512;1;ssandPile;ocl;default;69191;;cores;;none;316145
uhura;512;32;512;1;ssandPile;ocl;default;69191;;cores;;none;316077
uhura;512;64;512;1;ssandPile;ocl;default;69191;;cores;;none;318002
uhura;512;128;512;1;ssandPile;ocl;default;69191;;cores;;none;316239
uhura;512;256;512;1;ssandPile;ocl;default;69191;;cores;;none;316261
uhura;512;512;512;1;ssandPile;ocl;default;69191;;cores;;none;316013
uhura;512;1;1;1;ssandPile;ocl;default;69191;;cores;;none;316145
uhura;512;2;1;1;ssandPile;ocl;default;69191;;cores;;none;316007
uhura;512;4;1;1;ssandPile;ocl;default;69191;;cores;;none;316323
uhura;512;8;1;1;ssandPile;ocl;default;69191;;cores;;none;315742
uhura;512;16;1;1;ssandPile;ocl;default;69191;;cores;;none;316037
uhura;512;32;1;1;ssandPile;ocl;default;69191;;cores;;none;316809
uhura;512;64;1;1;ssandPile;ocl;default;69191;;cores;;none;318110
uhura;512;128;1;1;ssandPile;ocl;default;69191;;cores;;none;317883
uhura;512;256;1;1;ssandPile;ocl;default;69191;;cores;;none;318451
uhura;512;512;1;1;ssandPile;ocl;default;69191;;cores;;none;318901
uhura;512;1;2;1;ssandPile;ocl;default;69191;;cores;;none;318861
uhura;512;2;2;1;ssandPile;ocl;default;69191;;cores;;none;319204
uhura;512;4;2;1;ssandPile;ocl;default;69191;;cores;;none;319278
uhura;512;8;2;1;ssandPile;ocl;default;69191;;cores;;none;318676
uhura;512;16;2;1;ssandPile;ocl;default;69191;;cores;;none;318147
uhura;512;32;2;1;ssandPile;ocl;default;69191;;cores;;none;318183
uhura;512;64;2;1;ssandPile;ocl;default;69191;;cores;;none;319100
uhura;512;128;2;1;ssandPile;ocl;default;69191;;cores;;none;319198
uhura;512;256;2;1;ssandPile;ocl;default;69191;;cores;;none;318922
uhura;512;512;2;1;ssandPile;ocl;default;69191;;cores;;none;319076
uhura;512;1;4;1;ssandPile;ocl;default;69191;;cores;;none;318298
uhura;512;2;4;1;ssandPile;ocl;default;69191;;cores;;none;318727
uhura;512;4;4;1;ssandPile;ocl;default;69191;;cores;;none;318763
uhura;512;8;4;1;ssandPile;ocl;default;69191;;cores;;none;320584
uhura;512;16;4;1;ssandPile;ocl;default;69191;;cores;;none;319189
uhura;512;32;4;1;ssandPile;ocl;default;69191;;cores;;none;318931
uhura;512;64;4;1;ssandPile;ocl;default;69191;;cores;;none;318799
uhura;512;128;4;1;ssandPile;ocl;default;69191;;cores;;none;318693
uhura;512;256;4;1;ssandPile;ocl;default;69191;;cores;;none;319137
uhura;512;512;4;1;ssandPile;ocl;default;69191;;cores;;none;318627
uhura;512;1;8;1;ssandPile;ocl;default;69191;;cores;;none;318178
uhura;512;2;8;1;ssandPile;ocl;default;69191;;cores;;none;318767
uhura;512;4;8;1;ssandPile;ocl;default;69191;;cores;;none;318621
uhura;512;8;8;1;ssandPile;ocl;default;69191;;cores;;none;318271
uhura;512;16;8;1;ssandPile;ocl;default;69191;;cores;;none;318660
uhura;512;32;8;1;ssandPile;ocl;default;69191;;cores;;none;318584
uhura;512;64;8;1;ssandPile;ocl;default;69191;;cores;;none;318516
uhura;512;128;8;1;ssandPile;ocl;default;69191;;cores;;none;319060
uhura;512;256;8;1;ssandPile;ocl;default;69191;;cores;;none;318628
uhura;512;512;8;1;ssandPile;ocl;default;69191;;cores;;none;318133
uhura;512;1;16;1;ssandPile;ocl;default;69191;;cores;;none;318346
uhura;512;2;16;1;ssandPile;ocl;default;69191;;cores;;none;318482
uhura;512;4;16;1;ssandPile;ocl;default;69191;;cores;;none;317486
uhura;512;8;16;1;ssandPile;ocl;default;69191;;cores;;none;317802
uhura;512;16;16;1;ssandPile;ocl;default;69191;;cores;;none;318983
uhura;512;32;16;1;ssandPile;ocl;default;69191;;cores;;none;318904
uhura;512;64;16;1;ssandPile;ocl;default;69191;;cores;;none;318349
uhura;512;128;16;1;ssandPile;ocl;default;69191;;cores;;none;318828
uhura;512;256;16;1;ssandPile;ocl;default;69191;;cores;;none;318466
uhura;512;512;16;1;ssandPile;ocl;default;69191;;cores;;none;318330
uhura;512;1;32;1;ssandPile;ocl;default;69191;;cores;;none;317635
uhura;512;2;32;1;ssandPile;ocl;default;69191;;cores;;none;318053
uhura;512;4;32;1;ssandPile;ocl;default;69191;;cores;;none;317759
uhura;512;8;32;1;ssandPile;ocl;default;69191;;cores;;none;318707
uhura;512;16;32;1;ssandPile;ocl;default;69191;;cores;;none;318176
uhura;512;32;32;1;ssandPile;ocl;default;69191;;cores;;none;318670
uhura;512;64;32;1;ssandPile;ocl;default;69191;;cores;;none;317795
uhura;512;128;32;1;ssandPile;ocl;default;69191;;cores;;none;318356
uhura;512;256;32;1;ssandPile;ocl;default;69191;;cores;;none;318569
uhura;512;512;32;1;ssandPile;ocl;default;69191;;cores;;none;318600
uhura;512;1;64;1;ssandPile;ocl;default;69191;;cores;;none;318633
uhura;512;2;64;1;ssandPile;ocl;default;69191;;cores;;none;318726
uhura;512;4;64;1;ssandPile;ocl;default;69191;;cores;;none;318798
uhura;512;8;64;1;ssandPile;ocl;default;69191;;cores;;none;318583
uhura;512;16;64;1;ssandPile;ocl;default;69191;;cores;;none;318483
uhura;512;32;64;1;ssandPile;ocl;default;69191;;cores;;none;318347
uhura;512;64;64;1;ssandPile;ocl;default;69191;;cores;;none;318480
uhura;512;128;64;1;ssandPile;ocl;default;69191;;cores;;none;318378
uhura;512;256;64;1;ssandPile;ocl;default;69191;;cores;;none;318231
uhura;512;512;64;1;ssandPile;ocl;default;69191;;cores;;none;317986
uhura;512;1;128;1;ssandPile;ocl;default;69191;;cores;;none;318748
uhura;512;2;128;1;ssandPile;ocl;default;69191;;cores;;none;318471
uhura;512;4;128;1;ssandPile;ocl;default;69191;;cores;;none;317618
uhura;512;8;128;1;ssandPile;ocl;default;69191;;cores;;none;318141
uhura;512;16;128;1;ssandPile;ocl;default;69191;;cores;;none;318370
uhura;512;32;128;1;ssandPile;ocl;default;69191;;cores;;none;318197
uhura;512;64;128;1;ssandPile;ocl;default;69191;;cores;;none;317905
uhura;512;128;128;1;ssandPile;ocl;default;69191;;cores;;none;318268
uhura;512;256;128;1;ssandPile;ocl;default;69191;;cores;;none;318397
uhura;512;512;128;1;ssandPile;ocl;default;69191;;cores;;none;318160
uhura;512;1;256;1;ssandPile;ocl;default;69191;;cores;;none;319451
uhura;512;2;256;1;ssandPile;ocl;default;69191;;cores;;none;318201
uhura;512;4;256;1;ssandPile;ocl;default;69191;;cores;;none;318215
uhura;512;8;256;1;ssandPile;ocl;default;69191;;cores;;none;318489
uhura;512;16;256;1;ssandPile;ocl;default;69191;;cores;;none;318205
uhura;512;32;256;1;ssandPile;ocl;default;69191;;cores;;none;318656
uhura;512;64;256;1;ssandPile;ocl;default;69191;;cores;;none;318248
uhura;512;128;256;1;ssandPile;ocl;default;69191;;cores;;none;317989
uhura;512;256;256;1;ssandPile;ocl;default;69191;;cores;;none;318048
uhura;512;512;256;1;ssandPile;ocl;default;69191;;cores;;none;317522
uhura;512;1;512;1;ssandPile;ocl;default;69191;;cores;;none;318128
uhura;512;2;512;1;ssandPile;ocl;default;69191;;cores;;none;318521
uhura;512;4;512;1;ssandPile;ocl;default;69191;;cores;;none;318192
uhura;512;8;512;1;ssandPile;ocl;default;69191;;cores;;none;317831
uhura;512;16;512;1;ssandPile;ocl;default;69191;;cores;;none;318047
uhura;512;32;512;1;ssandPile;ocl;default;69191;;cores;;none;318074
uhura;512;64;512;1;ssandPile;ocl;default;69191;;cores;;none;318306
uhura;512;128;512;1;ssandPile;ocl;default;69191;;cores;;none;318362
uhura;512;256;512;1;ssandPile;ocl;default;69191;;cores;;none;318402
uhura;512;512;512;1;ssandPile;ocl;default;69191;;cores;;none;319099
